K-1,¡ãC,,,,,,,,,,,,,,,,,,
No,Date,Time,CH10,CH11,CH12,dis,,,,,,,,,,,,,
1782,3/11/2024,5:00:48,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1783,3/11/2024,5:00:58,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1784,3/11/2024,5:01:08,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1785,3/11/2024,5:01:19,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1786,3/11/2024,5:01:29,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1787,3/11/2024,5:01:39,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1788,3/11/2024,5:01:49,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1789,3/11/2024,5:01:59,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1790,3/11/2024,5:02:09,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1791,3/11/2024,5:02:19,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1792,3/11/2024,5:02:29,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1793,3/11/2024,5:02:39,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1794,3/11/2024,5:02:49,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1795,3/11/2024,5:03:00,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1796,3/11/2024,5:03:10,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1797,3/11/2024,5:03:20,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1798,3/11/2024,5:03:30,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1799,3/11/2024,5:03:40,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1800,3/11/2024,5:03:50,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1801,3/11/2024,5:04:00,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1802,3/11/2024,5:04:10,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1803,3/11/2024,5:04:20,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1804,3/11/2024,5:04:30,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1805,3/11/2024,5:04:41,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1806,3/11/2024,5:04:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1807,3/11/2024,5:05:01,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1808,3/11/2024,5:05:11,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1809,3/11/2024,5:05:21,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1810,3/11/2024,5:05:31,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1811,3/11/2024,5:05:41,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1812,3/11/2024,5:05:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1813,3/11/2024,5:06:01,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1814,3/11/2024,5:06:11,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1815,3/11/2024,5:06:22,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1816,3/11/2024,5:06:32,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1817,3/11/2024,5:06:42,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1818,3/11/2024,5:06:52,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1819,3/11/2024,5:07:02,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1820,3/11/2024,5:07:12,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1821,3/11/2024,5:07:22,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1822,3/11/2024,5:07:32,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1823,3/11/2024,5:07:42,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1824,3/11/2024,5:07:52,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1825,3/11/2024,5:08:03,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1826,3/11/2024,5:08:13,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1827,3/11/2024,5:08:23,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1828,3/11/2024,5:08:33,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1829,3/11/2024,5:08:43,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1830,3/11/2024,5:08:53,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1831,3/11/2024,5:09:03,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1832,3/11/2024,5:09:13,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1833,3/11/2024,5:09:23,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1834,3/11/2024,5:09:33,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1835,3/11/2024,5:09:44,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1836,3/11/2024,5:09:54,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1837,3/11/2024,5:10:04,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1838,3/11/2024,5:10:14,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1839,3/11/2024,5:10:24,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1840,3/11/2024,5:10:34,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1841,3/11/2024,5:10:44,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1842,3/11/2024,5:10:54,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1843,3/11/2024,5:11:04,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1844,3/11/2024,5:11:14,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1845,3/11/2024,5:11:25,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1846,3/11/2024,5:11:35,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1847,3/11/2024,5:11:45,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1848,3/11/2024,5:11:55,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1849,3/11/2024,5:12:05,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1850,3/11/2024,5:12:15,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1851,3/11/2024,5:12:25,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1852,3/11/2024,5:12:35,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1853,3/11/2024,5:12:45,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1854,3/11/2024,5:12:55,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1855,3/11/2024,5:13:06,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1856,3/11/2024,5:13:16,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1857,3/11/2024,5:13:26,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1858,3/11/2024,5:13:36,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1859,3/11/2024,5:13:46,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1860,3/11/2024,5:13:56,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1861,3/11/2024,5:14:06,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1862,3/11/2024,5:14:16,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1863,3/11/2024,5:14:26,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1864,3/11/2024,5:14:36,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1865,3/11/2024,5:14:47,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1866,3/11/2024,5:14:57,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1867,3/11/2024,5:15:07,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1868,3/11/2024,5:15:17,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1869,3/11/2024,5:15:27,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1870,3/11/2024,5:15:37,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1871,3/11/2024,5:15:47,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1872,3/11/2024,5:15:57,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1873,3/11/2024,5:16:07,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1874,3/11/2024,5:16:17,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1875,3/11/2024,5:16:28,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1876,3/11/2024,5:16:38,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1877,3/11/2024,5:16:48,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1878,3/11/2024,5:16:58,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1879,3/11/2024,5:17:08,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1880,3/11/2024,5:17:18,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1881,3/11/2024,5:17:28,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1882,3/11/2024,5:17:38,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1883,3/11/2024,5:17:48,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1884,3/11/2024,5:17:58,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1885,3/11/2024,5:18:09,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1886,3/11/2024,5:18:19,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1887,3/11/2024,5:18:29,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1888,3/11/2024,5:18:39,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1889,3/11/2024,5:18:49,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1890,3/11/2024,5:18:59,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1891,3/11/2024,5:19:09,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1892,3/11/2024,5:19:19,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1893,3/11/2024,5:19:29,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1894,3/11/2024,5:19:39,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1895,3/11/2024,5:19:50,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1896,3/11/2024,5:20:00,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1897,3/11/2024,5:20:10,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1898,3/11/2024,5:20:20,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1899,3/11/2024,5:20:30,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1900,3/11/2024,5:20:40,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1901,3/11/2024,5:20:50,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1902,3/11/2024,5:21:00,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1903,3/11/2024,5:21:10,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1904,3/11/2024,5:21:20,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1905,3/11/2024,5:21:31,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1906,3/11/2024,5:21:41,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1907,3/11/2024,5:21:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1908,3/11/2024,5:22:01,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1909,3/11/2024,5:22:11,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1910,3/11/2024,5:22:21,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1911,3/11/2024,5:22:31,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1912,3/11/2024,5:22:41,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1913,3/11/2024,5:22:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1914,3/11/2024,5:23:01,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1915,3/11/2024,5:23:12,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1916,3/11/2024,5:23:22,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1917,3/11/2024,5:23:32,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1918,3/11/2024,5:23:42,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1919,3/11/2024,5:23:52,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1920,3/11/2024,5:24:02,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1921,3/11/2024,5:24:12,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1922,3/11/2024,5:24:22,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1923,3/11/2024,5:24:32,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1924,3/11/2024,5:24:42,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1925,3/11/2024,5:24:53,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1926,3/11/2024,5:25:03,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1927,3/11/2024,5:25:13,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1928,3/11/2024,5:25:23,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1929,3/11/2024,5:25:33,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1930,3/11/2024,5:25:43,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1931,3/11/2024,5:25:53,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1932,3/11/2024,5:26:03,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1933,3/11/2024,5:26:13,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1934,3/11/2024,5:26:23,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1935,3/11/2024,5:26:33,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1936,3/11/2024,5:26:44,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1937,3/11/2024,5:26:54,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1938,3/11/2024,5:27:04,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1939,3/11/2024,5:27:14,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1940,3/11/2024,5:27:24,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1941,3/11/2024,5:27:34,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1942,3/11/2024,5:27:44,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1943,3/11/2024,5:27:54,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1944,3/11/2024,5:28:04,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1945,3/11/2024,5:28:14,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1946,3/11/2024,5:28:25,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1947,3/11/2024,5:28:35,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1948,3/11/2024,5:28:45,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1949,3/11/2024,5:28:55,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1950,3/11/2024,5:29:05,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1951,3/11/2024,5:29:15,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1952,3/11/2024,5:29:25,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1953,3/11/2024,5:29:35,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1954,3/11/2024,5:29:45,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1955,3/11/2024,5:29:55,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1956,3/11/2024,5:30:06,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1957,3/11/2024,5:30:16,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1958,3/11/2024,5:30:26,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1959,3/11/2024,5:30:36,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1960,3/11/2024,5:30:46,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1961,3/11/2024,5:30:56,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1962,3/11/2024,5:31:06,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1963,3/11/2024,5:31:16,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1964,3/11/2024,5:31:26,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1965,3/11/2024,5:31:36,30.6,29.1,29.4,1.5,,,,29.9,27.8,2.1,,,,,,,
1966,3/11/2024,5:31:47,30.6,29.1,29.4,1.5,,,,29.9,27.8,2.1,,,,,,,
1967,3/11/2024,5:31:57,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1968,3/11/2024,5:32:07,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1969,3/11/2024,5:32:17,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1970,3/11/2024,5:32:27,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1971,3/11/2024,5:32:37,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1972,3/11/2024,5:32:47,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1973,3/11/2024,5:32:57,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1974,3/11/2024,5:33:07,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1975,3/11/2024,5:33:17,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1976,3/11/2024,5:33:28,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1977,3/11/2024,5:33:38,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1978,3/11/2024,5:33:48,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1979,3/11/2024,5:33:58,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1980,3/11/2024,5:34:08,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1981,3/11/2024,5:34:18,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1982,3/11/2024,5:34:28,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1983,3/11/2024,5:34:38,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1984,3/11/2024,5:34:48,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1985,3/11/2024,5:34:58,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1986,3/11/2024,5:35:09,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1987,3/11/2024,5:35:19,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1988,3/11/2024,5:35:29,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1989,3/11/2024,5:35:39,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1990,3/11/2024,5:35:49,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1991,3/11/2024,5:35:59,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1992,3/11/2024,5:36:09,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1993,3/11/2024,5:36:19,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1994,3/11/2024,5:36:29,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1995,3/11/2024,5:36:39,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1996,3/11/2024,5:36:50,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1997,3/11/2024,5:37:00,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1998,3/11/2024,5:37:10,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
1999,3/11/2024,5:37:20,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2000,3/11/2024,5:37:30,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2001,3/11/2024,5:37:40,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2002,3/11/2024,5:37:50,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2003,3/11/2024,5:38:00,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2004,3/11/2024,5:38:10,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2005,3/11/2024,5:38:20,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2006,3/11/2024,5:38:31,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2007,3/11/2024,5:38:41,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2008,3/11/2024,5:38:51,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2009,3/11/2024,5:39:01,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2010,3/11/2024,5:39:11,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2011,3/11/2024,5:39:21,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2012,3/11/2024,5:39:31,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2013,3/11/2024,5:39:41,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2014,3/11/2024,5:39:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2015,3/11/2024,5:40:01,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2016,3/11/2024,5:40:12,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2017,3/11/2024,5:40:22,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2018,3/11/2024,5:40:32,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2019,3/11/2024,5:40:42,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2020,3/11/2024,5:40:52,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2021,3/11/2024,5:41:02,30.5,29.1,29.3,1.4,,,,29.8,27.7,2.1,,,,,,,
2022,3/11/2024,5:41:12,30.5,29.1,29.3,1.4,,,,29.8,27.7,2.1,,,,,,,
2023,3/11/2024,5:41:22,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2024,3/11/2024,5:41:32,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2025,3/11/2024,5:41:42,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2026,3/11/2024,5:41:53,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2027,3/11/2024,5:42:03,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2028,3/11/2024,5:42:13,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2029,3/11/2024,5:42:23,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2030,3/11/2024,5:42:33,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2031,3/11/2024,5:42:43,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2032,3/11/2024,5:42:53,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2033,3/11/2024,5:43:03,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2034,3/11/2024,5:43:13,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2035,3/11/2024,5:43:23,30.5,29.1,29.4,1.4,,,,29.8,27.7,2.1,,,,,,,
2036,3/11/2024,5:43:34,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2037,3/11/2024,5:43:44,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2038,3/11/2024,5:43:54,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
2039,3/11/2024,5:44:04,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
